Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1533326013,2018-08-03T19:53:33Z,KNE434,"18.249722,42.644512",0,20,160
1533326023,2018-08-03T19:53:43Z,KNE434,"18.249207,42.645172",0,29,129
1533326035,2018-08-03T19:53:55Z,KNE434,"18.247499,42.647377",0,78,129
1533326058,2018-08-03T19:54:18Z,KNE434,"18.238976,42.65839",0,165,129
1533326293,2018-08-03T19:58:13Z,KNE434,"18.218353,42.490505",12775,305,292
1533326300,2018-08-03T19:58:20Z,KNE434,"18.222382,42.480354",13075,305,197
1533326441,2018-08-03T20:00:41Z,KNE434,"18.322077,42.28413",18225,248,274
1533326450,2018-08-03T20:00:50Z,KNE434,"18.332457,42.272243",18500,248,274
1533326477,2018-08-03T20:01:17Z,KNE434,"18.362686,42.237576",19000,341,312
1533326485,2018-08-03T20:01:25Z,KNE434,"18.371613,42.227325",19100,286,249
1533326506,2018-08-03T20:01:46Z,KNE434,"18.39711,42.198193",19350,533,211
1533326719,2018-08-03T20:05:19Z,KNE434,"18.682529,41.870945",24025,426,312
1533326779,2018-08-03T20:06:19Z,KNE434,"18.763641,41.777523",24000,430,312
1533326841,2018-08-03T20:07:21Z,KNE434,"18.84668,41.681835",23975,432,312
1533326905,2018-08-03T20:08:25Z,KNE434,"18.932877,41.582321",24000,432,312
1533326966,2018-08-03T20:09:26Z,KNE434,"19.015099,41.487122",24000,431,312
1533327027,2018-08-03T20:10:27Z,KNE434,"19.098055,41.39114",23975,431,312
1533327046,2018-08-03T20:10:46Z,KNE434,"19.123148,41.361977",24000,431,312
1533327168,2018-08-03T20:12:48Z,KNE434,"19.287523,41.171017",24000,430,312
1533327230,2018-08-03T20:13:50Z,KNE434,"19.368439,41.075722",24000,429,309
1533327291,2018-08-03T20:14:51Z,KNE434,"19.442551,40.969391",24000,430,306
1533327354,2018-08-03T20:15:54Z,KNE434,"19.515106,40.863796",24000,429,305
1533327416,2018-08-03T20:16:56Z,KNE434,"19.587433,40.758247",24000,430,305
1533327477,2018-08-03T20:17:57Z,KNE434,"19.658916,40.653908",24000,431,305
1533327538,2018-08-03T20:18:58Z,KNE434,"19.731079,40.548183",24000,432,305
1533327599,2018-08-03T20:19:59Z,KNE434,"19.802765,40.443077",24000,432,305
1533327661,2018-08-03T20:21:01Z,KNE434,"19.874405,40.337826",23975,433,305
1533327681,2018-08-03T20:21:21Z,KNE434,"19.898754,40.301998",24000,432,305
1533327771,2018-08-03T20:22:51Z,KNE434,"20.007019,40.150028",24000,431,316
1533327782,2018-08-03T20:23:02Z,KNE434,"20.021072,40.13752",24000,431,320
1533327789,2018-08-03T20:23:09Z,KNE434,"20.0354,40.125996",24000,430,323
1533327855,2018-08-03T20:24:15Z,KNE434,"20.141418,40.04232",24000,430,323
1533327918,2018-08-03T20:25:18Z,KNE434,"20.240662,39.964142",24000,429,323
1533327984,2018-08-03T20:26:24Z,KNE434,"20.34407,39.882332",23100,398,323
1533328047,2018-08-03T20:27:27Z,KNE434,"20.436447,39.809353",21575,391,323
1533328107,2018-08-03T20:28:27Z,KNE434,"20.523252,39.740746",20075,381,323
1533328170,2018-08-03T20:29:30Z,KNE434,"20.612045,39.670158",18525,370,323
1533328231,2018-08-03T20:30:31Z,KNE434,"20.690981,39.60746",17575,335,323
1533328264,2018-08-03T20:31:04Z,KNE434,"20.732038,39.574802",16750,329,323
1533328297,2018-08-03T20:31:37Z,KNE434,"20.772633,39.542591",15900,324,323
1533328313,2018-08-03T20:31:53Z,KNE434,"20.792091,39.530209",15575,320,333
1533328319,2018-08-03T20:31:59Z,KNE434,"20.800644,39.526211",15425,318,337
1533328325,2018-08-03T20:32:05Z,KNE434,"20.808292,39.522816",15300,317,337
1533328331,2018-08-03T20:32:11Z,KNE434,"20.816849,39.519047",15175,316,337
1533328368,2018-08-03T20:32:48Z,KNE434,"20.865318,39.497646",14375,308,337
1533328397,2018-08-03T20:33:17Z,KNE434,"20.904514,39.48027",13650,304,337
1533328432,2018-08-03T20:33:52Z,KNE434,"20.948042,39.461143",12775,300,337
1533328451,2018-08-03T20:34:11Z,KNE434,"20.973907,39.447098",12275,296,327
1533328458,2018-08-03T20:34:18Z,KNE434,"20.980581,39.442265",12175,294,324
1533328464,2018-08-03T20:34:24Z,KNE434,"20.987192,39.437122",12050,292,323
1533328470,2018-08-03T20:34:30Z,KNE434,"20.994186,39.431549",11950,289,323
1533328485,2018-08-03T20:34:45Z,KNE434,"21.009979,39.418797",11675,282,323
1533328496,2018-08-03T20:34:56Z,KNE434,"21.021973,39.409431",11500,278,323
1533328509,2018-08-03T20:35:09Z,KNE434,"21.034561,39.399071",11175,276,320
1533328520,2018-08-03T20:35:20Z,KNE434,"21.046417,39.388981",10875,277,324
1533328533,2018-08-03T20:35:33Z,KNE434,"21.060604,39.380646",10650,273,333
1533328542,2018-08-03T20:35:42Z,KNE434,"21.069992,39.376198",10425,273,337
1533328563,2018-08-03T20:36:03Z,KNE434,"21.095333,39.365894",9850,274,340
1533328569,2018-08-03T20:36:09Z,KNE434,"21.102585,39.363064",9700,273,340
1533328629,2018-08-03T20:37:09Z,KNE434,"21.173401,39.335377",8200,266,339
1533328642,2018-08-03T20:37:22Z,KNE434,"21.188065,39.329784",7900,265,340
1533328655,2018-08-03T20:37:35Z,KNE434,"21.202356,39.324139",7600,263,339
1533328666,2018-08-03T20:37:46Z,KNE434,"21.21595,39.318798",7300,263,340
1533328678,2018-08-03T20:37:58Z,KNE434,"21.229568,39.313477",7025,261,339
1533328691,2018-08-03T20:38:11Z,KNE434,"21.244066,39.307861",6650,261,339
1533328703,2018-08-03T20:38:23Z,KNE434,"21.25827,39.301991",6250,263,338
1533328715,2018-08-03T20:38:35Z,KNE434,"21.272232,39.296497",5975,261,339
1533328729,2018-08-03T20:38:49Z,KNE434,"21.286285,39.291004",5775,258,340
1533328741,2018-08-03T20:39:01Z,KNE434,"21.30011,39.285709",5575,258,340
1533328753,2018-08-03T20:39:13Z,KNE434,"21.313709,39.280396",5400,257,340
1533328765,2018-08-03T20:39:25Z,KNE434,"21.327442,39.275005",5275,259,339
1533328778,2018-08-03T20:39:38Z,KNE434,"21.34164,39.26936",5125,259,339
1533328790,2018-08-03T20:39:50Z,KNE434,"21.355606,39.263714",5000,259,339
1533328803,2018-08-03T20:40:03Z,KNE434,"21.369781,39.258194",4900,259,340
1533328809,2018-08-03T20:40:09Z,KNE434,"21.376602,39.255497",4850,260,339
1533328820,2018-08-03T20:40:20Z,KNE434,"21.390289,39.250206",4750,261,340
1533328826,2018-08-03T20:40:26Z,KNE434,"21.397568,39.247311",4700,262,339
1533328833,2018-08-03T20:40:33Z,KNE434,"21.404205,39.244663",4650,262,339
1533328843,2018-08-03T20:40:43Z,KNE434,"21.414734,39.240517",4575,263,339
1533328852,2018-08-03T20:40:52Z,KNE434,"21.425528,39.236248",4475,259,339
1533328858,2018-08-03T20:40:58Z,KNE434,"21.432083,39.233627",4425,255,339
1533328864,2018-08-03T20:41:04Z,KNE434,"21.438629,39.231079",4375,249,340
1533328871,2018-08-03T20:41:11Z,KNE434,"21.445358,39.228481",4275,246,340
1533328881,2018-08-03T20:41:21Z,KNE434,"21.4583,39.223377",4075,237,339
1533328888,2018-08-03T20:41:28Z,KNE434,"21.46426,39.221039",4000,234,339
1533328898,2018-08-03T20:41:38Z,KNE434,"21.473145,39.217445",3875,227,339
1533328912,2018-08-03T20:41:52Z,KNE434,"21.488747,39.211376",3600,223,340
1533328918,2018-08-03T20:41:58Z,KNE434,"21.494564,39.209137",3500,221,340
1533328925,2018-08-03T20:42:05Z,KNE434,"21.500519,39.20676",3375,218,339
1533328931,2018-08-03T20:42:11Z,KNE434,"21.506149,39.204514",3300,214,339
1533328940,2018-08-03T20:42:20Z,KNE434,"21.514572,39.201168",3150,208,339
1533328953,2018-08-03T20:42:33Z,KNE434,"21.52565,39.19672",2975,204,339
1533328959,2018-08-03T20:42:39Z,KNE434,"21.531235,39.194576",2875,205,340
1533328965,2018-08-03T20:42:45Z,KNE434,"21.536591,39.192478",2750,205,340
1533328971,2018-08-03T20:42:51Z,KNE434,"21.542048,39.190319",2650,204,339
1533328982,2018-08-03T20:43:02Z,KNE434,"21.551638,39.186554",2450,204,339
1533328989,2018-08-03T20:43:09Z,KNE434,"21.558388,39.183857",2350,201,339
1533329001,2018-08-03T20:43:21Z,KNE434,"21.569046,39.179745",2150,197,340
1533329011,2018-08-03T20:43:31Z,KNE434,"21.57724,39.176498",1975,196,339
1533329021,2018-08-03T20:43:41Z,KNE434,"21.584976,39.17345",1850,192,339
1533329032,2018-08-03T20:43:52Z,KNE434,"21.594269,39.169704",1725,178,339
1533329039,2018-08-03T20:43:59Z,KNE434,"21.599075,39.167835",1650,173,339
1533329045,2018-08-03T20:44:05Z,KNE434,"21.603777,39.165955",1550,168,339
1533329056,2018-08-03T20:44:16Z,KNE434,"21.612167,39.162663",1400,157,339
1533329062,2018-08-03T20:44:22Z,KNE434,"21.616531,39.160969",1325,152,340
1533329068,2018-08-03T20:44:28Z,KNE434,"21.620583,39.159344",1225,149,339
1533329075,2018-08-03T20:44:35Z,KNE434,"21.624207,39.157921",1150,147,339
1533329090,2018-08-03T20:44:50Z,KNE434,"21.633802,39.154102",975,141,339
1533329097,2018-08-03T20:44:57Z,KNE434,"21.637712,39.152576",900,139,339
1533329108,2018-08-03T20:45:08Z,KNE434,"21.644882,39.149731",775,139,339
1533329120,2018-08-03T20:45:20Z,KNE434,"21.651817,39.146984",650,139,339
1533329291,2018-08-03T20:48:11Z,KNE434,"21.687943,39.134892",0,24,160
1533329413,2018-08-03T20:50:13Z,KNE434,"21.683739,39.14209",0,20,70
1533329422,2018-08-03T20:50:22Z,KNE434,"21.68401,39.142902",0,20,70
1533329434,2018-08-03T20:50:34Z,KNE434,"21.684368,39.143951",0,20,70
1533329442,2018-08-03T20:50:42Z,KNE434,"21.684608,39.144588",0,20,70
1533329453,2018-08-03T20:50:53Z,KNE434,"21.684975,39.145687",0,20,70
1533329459,2018-08-03T20:50:59Z,KNE434,"21.685158,39.146236",0,20,70
1533329467,2018-08-03T20:51:07Z,KNE434,"21.685432,39.147034",0,20,70
1533329475,2018-08-03T20:51:15Z,KNE434,"21.685673,39.147694",0,20,67
1533329502,2018-08-03T20:51:42Z,KNE434,"21.686508,39.150131",0,18,70
